Description,revenue_per_product,Revenue Percentage per Product
PINK GREEN EMBROIDERY COSMETIC BAG,23.6,0.00028507512987868303
AMBER GLASS TASSLE BAG CHARM,23.6,0.00028507512987868303
GOLD WASHBAG,23.6,0.00028507512987868303
RABBIT EASTER DECORATION,23.599999999999998,0.00028507512987868303
PINK PARTY SUNGLASSES,23.4,0.00028265923894750777
CANNISTER VINTAGE LEAF DESIGN,23.4,0.00028265923894750777
"GARLAND, MAGIC GARDEN 1.8M",23.4,0.00028265923894750777
ZINC PLANT POT HOLDER,23.12,0.0002792769916438624
HANGING HEART BASKET,23.1,0.00027903540255074487
PINK FELT EASTER EGG BASKET,23.1,0.00027903540255074487
WHITE FRANGIPANI NECKLACE,22.950000000000003,0.00027722348435236345
ZINC T-LIGHT HOLDER STARS LARGE,22.8,0.0002754115661539819
GLASS AND PAINTED BEADS BRACELET TO,22.5,0.000271787729757219
PURPLE LAS VEGAS BRACELET ROUND,22.5,0.000271787729757219
PINK CAT FLORAL CUSHION COVER ,22.5,0.000271787729757219
GLASS AND BEADS BRACELET IVORY,22.5,0.000271787729757219
36 PENCILS TUBE POSY,22.5,0.000271787729757219
FIRE POLISHED GLASS BRACELET RED,22.5,0.000271787729757219
DIAMANTE NECKLACE GREEN,22.5,0.000271787729757219
FIRE POLISHED GLASS BRACELET MONTAN,22.5,0.000271787729757219
GLASS AND PAINTED BEADS BRACELET OL,22.5,0.000271787729757219
"LETTER ""M"" BLING KEY RING",22.23,0.00026852627700013236
S/3 PINK SQUARE PLANTERS ROSES,21.9,0.00026454005696369316
"PEARL & SHELL 42""NECKL. IVORY",21.5,0.0002597082751013426
BIRD ON BRANCH CANVAS SCREEN,21.45,0.0002591043023685488
ANTIQUE OLIVE GREEN FLOWER EARRINGS,21.25,0.0002566884114373735
FLORAL BLUE MONSTER,21.25,0.0002566884114373735
BLACK DIAMANTE EXPANDABLE RING,21.25,0.0002566884114373735
SILVER BLACK ORBIT DROP EARRINGS,21.25,0.0002566884114373735
WRAP GREEN RUSSIAN FOLKART ,21.0,0.0002536685477734044
WRAP A PRETTY THANK YOU,21.0,0.0002536685477734044
MURANO STYLE GLASS BRACELET RED,21.0,0.0002536685477734044
KEEP CALM BIRTHDAY WRAP,21.0,0.0002536685477734044
HEAVENS SCENT FRAGRANCE OILS ASSTD,20.88,0.0002522190132146992
BLACK GEMSTONE BRACELET,20.849999999999998,0.00025185662957502293
WOODLAND MINI RUCKSACK ,20.75,0.0002506486841094353
BLACK CRYSTAL DROP EARRINGS,20.65,0.00024944073864384766
PINK GLASS TASSLE BAG CHARM ,20.65,0.00024944073864384766
DROP DIAMANTE EARRINGS CRYSTAL,20.65,0.00024944073864384766
DROP DIAMANTE EARRINGS BLACK DIAMON,20.65,0.00024944073864384766
PURPLE FRANGIPANI NECKLACE,20.4,0.00024642087497987855
NECKLACE+BRACELET SET BLUE BLOSSOM,20.4,0.00024642087497987855
CRYSTAL STILETTO PHONE CHARM,20.4,0.00024642087497987855
CLEAR CRYSTAL STAR PHONE CHARM,20.39,0.0002463000804333198
BLUE TILED TRAY,20.25,0.00024460895678149713
GOLD TEDDY BEAR,20.0,0.00024158909311752802
GIANT MEDINA STAMPED METAL BOWL ,19.9,0.00024038114765194033
"CAKESTAND, 3 TIER, LOVEHEART",19.9,0.00024038114765194033
TURQ PENDANT TRIPLE SHELL NECKLACE,19.8,0.00023917320218635275
GOLDIE LOOKING MIRROR,19.8,0.00023917320218635275
DOORKNOB CRACKED GLAZE GREEN,19.8,0.00023917320218635275
SILVER BLACK ORBIT BRACELET,19.8,0.00023917320218635275
GREEN PENDANT TRIPLE SHELL NECKLACE,19.8,0.00023917320218635275
DOTCOMGIFTSHOP TEA TOWEL,19.8,0.00023917320218635275
WHITE/PINK MINI CRYSTALS NECKLACE,19.8,0.00023917320218635275
ENAMEL DINNER PLATE PANTRY,19.8,0.00023917320218635275
DOORKNOB CRACKED GLAZE PINK,19.8,0.00023917320218635275
YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,0.00023820684581388259
FRENCH CHATEAU LARGE FRUIT BOWL ,19.5,0.00023554936578958982
"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,0.00023434142032400214
BAG OF SILVER STONES,18.9,0.00022830169299606394
"LETTER ""I"" BLING KEY RING",18.77,0.00022673136389080001
CRYSTAL CHANDELIER T-LIGHT HOLDER,18.75,0.00022648977479768252
CLAM SHELL LARGE,18.75,0.00022648977479768252
DAIRY MAID  PUDDING BOWL,18.75,0.00022648977479768252
BIRD BOX CHRISTMAS TREE DECORATION,18.7,0.00022588580206488868
"LETTER ""Y"" BLING KEY RING",18.65,0.00022528182933209483
"LETTER ""G"" BLING KEY RING",18.5,0.0002234699111337134
BLACK FEATHER CHRISTMAS DECORATION,18.24,0.00022032925292318555
CUPID SCENTED CANDLE IN GLASS,18.15,0.00021924210200415664
PINK SMALL JEWELLED PHOTOFRAME,18.15,0.00021924210200415664
BLACK DIAMOND CLUSTER NECKLACE,17.9,0.00021622223834018756
 TOADSTOOL BEDSIDE LIGHT ,17.9,0.00021622223834018756
WHITE HEART OF GLASS BRACELET,17.85,0.00021561826560739374
PURPLE FOXGLOVE ARTIIFCIAL FLOWER,17.85,0.00021561826560739374
MIDNIGHT BLUE COPPER FLOWER NECKLAC,17.85,0.00021561826560739374
SILVER/NAT SHELL NECKLACE W PENDANT,17.85,0.00021561826560739374
AMBER FINE BEAD NECKLACE W TASSEL,17.85,0.00021561826560739374
VINTAGE GLASS TEA CADDY,17.85,0.00021561826560739374
FIRE POLISHED GLASS NECKL BRONZE,17.85,0.00021561826560739374
ROUND CACTUS CANDLE,17.700000000000003,0.00021380634740901232
TROPICAL HOLIDAY PURSE ,17.7,0.0002138063474090123
GOLD/AMBER DROP EARRINGS W LEAF,17.7,0.0002138063474090123
PURPLE GLASS TASSLE BAG CHARM,17.7,0.0002138063474090123
PINK ENAMEL FLOWER HAIR TIE,17.7,0.0002138063474090123
SILVER/CRYSTAL DROP EARRINGS W LEAF,17.7,0.0002138063474090123
ANT SILVER TURQUOISE BOUDICCA RING,17.7,0.0002138063474090123
PINK/WHITE CHRISTMAS TREE 30CM,17.479999999999997,0.00021114886738471942
STORAGE TIN VINTAGE DOILEY ,17.34,0.00020945774373289677
JAM JAR WITH BLUE LID,17.28,0.0002087329764535442
"LETTER ""J"" BLING KEY RING",17.23,0.00020812900372075036
PINK/GREEN FLOWER DESIGN BIG MUG,17.16,0.00020728344189483903
GLASS BELL JAR LARGE,17.0,0.0002053507291498988
GLASS BEAD HOOP NECKLACE BLACK,17.0,0.0002053507291498988
NEW BAROQUE B'FLY NECKLACE RED,17.0,0.0002053507291498988
NEW BAROQUE LARGE NECKLACE BLK/WHIT,17.0,0.0002053507291498988
YELLOW FELT HANGING HEART W FLOWER,17.0,0.0002053507291498988
AMETHYST DIAMANTE EXPANDABLE RING,17.0,0.0002053507291498988
VINTAGE BEAD PINK JEWEL BOX,17.0,0.0002053507291498988
ANTIQUE MID BLUE FLOWER EARRINGS,17.0,0.0002053507291498988
NEW BAROQUE B'FLY NECKLACE GREEN,17.0,0.0002053507291498988
NEW BAROQUE B'FLY NECKLACE CRYSTAL,17.0,0.0002053507291498988
MINT DINER CLOCK,17.0,0.0002053507291498988
GLASS BEAD HOOP NECKLACE MONTANA,17.0,0.0002053507291498988
ENGLISH ROSE SCENTED HANGING HEART,17.0,0.0002053507291498988
BLUE/YELLOW FLOWER DESIGN BIG MUG,16.77,0.0002025724545790472
PLAYING CARDS VINTAGE DOILEY ,16.25,0.00019629113815799153
BLUE HOLE PUNCH,16.25,0.00019629113815799153
VINTAGE BEAD PINK SHADE ,16.25,0.00019629113815799153
RECIPE BOX WITH METAL HEART,15.9,0.00019206332902843478
OCEAN STRIPE HAMMOCK ,15.9,0.00019206332902843478
PINK/WHITE RIBBED MELAMINE JUG,15.9,0.00019206332902843478
BLUE SHARK HELICOPTER,15.9,0.00019206332902843478
GLASS BELL JAR SMALL,15.8,0.00019085538356284715
BLUE NETTING STORAGE HANGER,15.6,0.00018843949263167185
GOLD FLOWER CUSHION COVER ,15.6,0.00018843949263167185
"ACRYLIC JEWEL SNOWFLAKE,PINK",15.3,0.00018481565623490893
FLOWER FAIRY 5 SUMMER DRAW LINERS,15.3,0.00018481565623490893
TINY CRYSTAL BRACELET GREEN,15.3,0.00018481565623490893
BAKING MOULD TOFFEE CUP  CHOCOLATE,15.3,0.00018481565623490893
PURPLE/COPPER HANGING LAMPSHADE,15.299999999999999,0.0001848156562349089
LILAC VOTIVE CANDLE,15.120000000000001,0.00018264135439685118
"LETTER ""H"" BLING KEY RING",15.02,0.00018143340893126352
PINK FLOCK SUEDE CUSHION COVER ,15.0,0.00018119181983814603
PINK FLOCK PHOTO FRAME ,15.0,0.00018119181983814603
RUBY GLASS CLUSTER NECKLACE,15.0,0.00018119181983814603
PAINTED HEART WREATH WITH BELL,15.0,0.00018119181983814603
SILVER 2 STRAND NECKLACE-LEAF CHARM,15.0,0.00018119181983814603
ENAMEL MUG PANTRY,15.0,0.00018119181983814603
DIAMANTE NECKLACE BLACK ,15.0,0.00018119181983814603
WHITE ROSEBUD & PEARL NECKLACE,15.0,0.00018119181983814603
SET OF 6 EASTER RAINBOW CHICKS,15.0,0.00018119181983814603
ROSE FLOWER CANDLE+INCENSE 16X16CM,15.0,0.00018119181983814603
DIAMANTE NECKLACE,15.0,0.00018119181983814603
PINK/WHITE GLASS DEMI CHOKER,15.0,0.00018119181983814603
GREEN PAIR HEART HAIR SLIDES,15.0,0.00018119181983814603
PINK ROUND COMPACT MIRROR,15.0,0.00018119181983814603
EDWARDIAN DROP EARRINGS JET BLACK,15.0,0.00018119181983814603
3 PINK HEN+CHICKS IN BASKET,15.0,0.00018119181983814603
FOLDING MIRROR IVORY ,14.940000000000001,0.00018046705255879344
FOLDING MIRROR RED  ,14.940000000000001,0.00018046705255879344
RESIN BRACELET W PASTEL BEADS,14.850000000000001,0.00017937990163976458
COTE D'AZURE NECKLACE,14.850000000000001,0.00017937990163976458
WHITE WITH METAL BAG CHARM,14.85,0.00017937990163976455
CURIOUS IMAGES SCRAP BOOK SET,14.85,0.00017937990163976455
ORANGE PENDANT TRIPLE SHELL NECKLAC,14.85,0.00017937990163976455
75 GREEN FAIRY CAKE CASES,14.85,0.00017937990163976455
ROSE PENDANT TRIPLE SHELL NECKLACE,14.85,0.00017937990163976455
GREEN WITH METAL BAG CHARM,14.85,0.00017937990163976455
BLACK GLASS BRACELET W HEART CHARMS,14.85,0.00017937990163976455
CROCHET ROSE DES CLOTHES HANGER,14.75,0.00017817195617417692
SILVER/AMETHYST DROP EARRINGS LEAF,14.75,0.00017817195617417692
PASTEL BLUE PHOTO ALBUM ,14.5,0.0001751520925102078
HOLLY TOP CHRISTMAS STOCKING,14.45,0.00017454811977741396
YELLOW/PINK FLOWER DESIGN BIG MUG,14.43,0.00017430653068429644
CAROUSEL PONIES BABY BIB,14.37,0.00017358176340494385
MURANO STYLE GLASS BRACELET BLACK,14.0,0.0001691123651822696
"WALL ART , THE MAGIC FOREST ",13.9,0.00016790441971668195
CRYSTAL CZECH CROSS PHONE CHARM,13.69,0.0001653677342389479
LIGHT PINK FLOCK GLASS CANDLEHOLDER,13.679999999999998,0.00016524693969238914
GREEN/BLUE FLOWER DESIGN BIG MUG,13.65,0.00016488455605271287
BLUE HANGING GINGHAM EASTER HEN,13.44,0.00016234787057497883
PINK HANGING GINGHAM EASTER HEN,13.44,0.00016234787057497883
GREEN DROP EARRINGS W BEAD CLUSTER,13.4,0.00016186469238874376
BLUE CHECK BAG W HANDLE 34X20CM,13.280000000000001,0.00016041515783003863
CHRISTMAS TABLE CANDLE SILVER SPIKE,13.28,0.0001604151578300386
GREEN/BLUE CERAMIC CANDLE HOLDER,13.2,0.00015944880145756847
72 CAKE CASES VINTAGE CHRISTMAS,13.2,0.00015944880145756847
WISE MAN STAR SHAPE EGG PAN,13.139999999999999,0.00015872403417821587
MONTANA DIAMOND CLUSTER EARRINGS,12.75,0.00015401304686242412
SET/3 TALL GLASS CANDLE HOLDER PINK,12.75,0.00015401304686242412
PINK TALL PORCELAIN T-LIGHT HOLDER ,12.75,0.00015401304686242412
5 STRAND GLASS NECKLACE AMBER,12.7,0.00015340907412963027
5 STRAND GLASS NECKLACE AMETHYST,12.7,0.00015340907412963027
BLUE FLOCK CUSHION COVER ,12.5,0.000150993183198455
BLUE TEATIME PRINT BOWL ,12.5,0.000150993183198455
MARIE ANTOIENETT TRINKET BOX GOLD,12.5,0.000150993183198455
LASER CUT MULTI STRAND NECKLACE,11.95,0.00014434948313772297
PURPLE CHUNKY GLASS+BEAD NECKLACE,11.95,0.00014434948313772297
PINK BAROQUE FLOCK CANDLE HOLDER,11.9,0.00014374551040492915
BLUE GINGHAM ROSE CUSHION COVER,11.9,0.00014374551040492915
JET BLACK LAS VEGAS NECKLACE 45CM,11.9,0.00014374551040492915
BLUE WHITE PLASTIC RINGS LAMPSHADE,11.899999999999999,0.00014374551040492912
RED WHITE SCARF  HOT WATER BOTTLE,11.850000000000001,0.00014314153767213536
GLASS BEAD HOOP EARRINGS AMETHYST,11.8,0.00014253756493934152
GLASS BEAD HOOP EARRINGS BLACK,11.8,0.00014253756493934152
ECONOMY HOLIDAY PURSE,11.8,0.00014253756493934152
BLUE BREAKFAST CUP AND SAUCER ,11.8,0.00014253756493934152
AMETHYST HOOP EARRING FLORAL LEAF,11.8,0.00014253756493934152
"ACRYLIC JEWEL ICICLE, BLUE",11.78,0.000142295975846224
POP ART PUSH DOWN RUBBER ,11.760000000000002,0.00014205438675310647
BLUE EASTER EGG HUNT START POST,11.7,0.00014132961947375388
QUEEN OF THE SKIES HOLIDAY PURSE ,11.690000000000001,0.00014120882492719514
BLUE GREEN EMBROIDERY COSMETIC BAG,11.690000000000001,0.00014120882492719514
SMALL SINGLE FLAME CANDLE HOLDER,11.55,0.00013951770127537243
SET/4 GARDEN ROSE DINNER CANDLE,11.549999999999999,0.0001395177012753724
ASS COL SMALL SAND GECKO P'WEIGHT,11.34,0.0001369810157976384
PINK HEART RED HANDBAG,11.31,0.0001366186321579621
PINK EASTER HENS+FLOWER,11.25,0.0001358938648786095
JET BLACK LAS VEGAS BRACELET ROUND,11.25,0.0001358938648786095
GINGHAM OVEN GLOVE RED HEART ,11.25,0.0001358938648786095
"FOOD COVER WITH BEADS , SET 2 SIZES",11.25,0.0001358938648786095
THE KING GIFT BAG,11.05,0.0001334779739474342
"LETTER ""P"" BLING KEY RING",11.0,0.00013287400121464042
THE KING GIFT BAG 25x24x12cm,10.92,0.00013190764484217028
YELLOW PINK FLOWER DESIGN BIG BOWL,10.92,0.00013190764484217028
"S/4 ICON COASTER,ELVIS LIVES",10.61,0.00012816301389884858
FLAG OF ST GEORGE CAR FLAG,10.5,0.0001268342738867022
WRAP  PINK FLOCK,10.5,0.0001268342738867022
WRAP BLUE RUSSIAN FOLKART,10.5,0.0001268342738867022
FOLKART CHRISTMAS TREE T-LIGHT HOLD,10.26,0.00012393520476929187
BUTTERFLY HAIR BAND,10.200000000000001,0.0001232104374899393
PINK BOUDOIR T-LIGHT HOLDER,10.2,0.00012321043748993928
PAIR OF PINK FLOWER CLUSTER SLIDE,10.2,0.00012321043748993928
BLUE ORGANDY ROUND LAMPSHADE W BEA,10.2,0.00012321043748993928
FOLKART ZINC STAR CHRISTMAS DEC,10.2,0.00012321043748993928
MULTICOLOUR POLKADOT PLATE,10.2,0.00012321043748993928
LILAC GAUZE BUTTERFLY LAMPSHADE,10.08,0.00012176090293123411
"LETTER ""N"" BLING KEY RING",10.02,0.00012103613565188152
PINK CHRISTMAS FLOCK DROPLET ,10.0,0.00012079454655876401
ZINC STAR T-LIGHT HOLDER ,10.0,0.00012079454655876401
POCKET MIRROR WOODLAND,10.0,0.00012079454655876401
S/2 BEACH HUT TREASURE CHESTS,9.95,0.00012019057382597017
GOLD M.O.P ORBIT BRACELET,9.9,0.00011958660109317638
LARGE CRYSTAL DIAMANTE HAIRSLIDE,9.899999999999999,0.00011958660109317634
LILAC FEATHERS CURTAIN,9.48,0.00011451323013770828
HAND PAINTED HANGING EASTER EGG,9.24,0.00011161416102029793
ENAMEL BLUE RIM TEA CONTAINER,9.18,0.00011088939374094534
AMBER GLASS/SHELL/PEARL NECKLACE,8.95,0.00010811111917009378
FOLDING SHOE TIDY,8.850000000000001,0.00010690317370450616
VINTAGE NOTEBOOK BEAUTY GIRL,8.850000000000001,0.00010690317370450616
RED ROSE AND LACE C/COVER,8.85,0.00010690317370450614
RED PURSE WITH PINK HEART,8.75,0.00010569522823891851
CUTE BIRD CEATURE SCREEN,8.58,0.00010364172094741951
WHITE FRANGIPANI HAIR CLIP,8.5,0.0001026753645749494
WHITE MURANO TWIST BRACELET,8.5,0.0001026753645749494
ANTIQUE OPAL WHITE FLOWER EARRINGS,8.5,0.0001026753645749494
SWEETHEART CARRY-ALL BASKET,8.5,0.0001026753645749494
BEADED LOVE HEART JEWELLERY SET,8.5,0.0001026753645749494
ANTIQUE RASPBERRY FLOWER EARRINGS,8.5,0.0001026753645749494
NEW BAROQUE B'FLY NECKLACE PINK,8.5,0.0001026753645749494
M/COLOUR POM-POM CURTAIN,8.5,0.0001026753645749494
SILVER BOOK MARK WITH BEADS,8.5,0.0001026753645749494
HEART SHAPED MIRROR,8.45,0.00010207139184215557
LADLE LOVE HEART PINK,7.98,9.639404815389367e-05
SET/3 FLORAL GARDEN TOOLS IN BAG,7.95,9.603166451421739e-05
PSYCHEDELIC METAL SIGN CALENDAR,7.9,9.542769178142357e-05
MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,7.85,9.482371904862974e-05
FRESHWATER PEARL BRACELET GOLD,7.6499999999999995,9.240782811745445e-05
HANGING BUTTERFLY  EGG,7.6499999999999995,9.240782811745445e-05
SILICON STAR BULB  BLUE,7.56,9.132067719842558e-05
BAROQUE BUTTERFLY EARRINGS BLACK,7.5,9.059590991907301e-05
CLASSIC DIAMANTE NECKLACE JET,7.5,9.059590991907301e-05
EIGHT PIECE CREEPY CRAWLIE SET,7.5,9.059590991907301e-05
PINK CHERRY BLOSSOM CUP & SAUCER,7.5,9.059590991907301e-05
ROSE COLOUR PAIR HEART HAIR SLIDES,7.5,9.059590991907301e-05
BLUE STRIPES SHOULDER BAG,7.470000000000001,9.023352627939672e-05
A4 WALL TIDY RED FLOWERS,7.37,8.902558081380907e-05
JARDIN ETCHED GLASS BUTTER DISH,7.25,8.75760462551039e-05
ARMY CAMO BOOKCOVER TAPE,7.14,8.62473062429575e-05
PEARL AND CHERRY QUARTZ BRACLET,7.0,8.45561825911348e-05
PURPLE ANEMONE ARTIFICIAL FLOWER,6.76,8.165711347372446e-05
BLACK VINT ART DEC CRYSTAL BRACELET,6.75,8.153631892716571e-05
ELEPHANT CLIP W SUCTION CUP,6.72,8.117393528748941e-05
SPOTS ON RED BOOKCOVER TAPE,6.72,8.117393528748941e-05
LARGE BLACK DIAMANTE HAIRSLIDE,6.6,7.972440072878423e-05
DIAMANTE HAIR GRIP PACK/2 RUBY,6.6,7.972440072878423e-05
BLUE/YELLOW CERAMIC CANDLE HOLDER,6.6,7.972440072878423e-05
VINTAGE KEEPSAKE BOX PINK FLOWER,6.35,7.670453706481514e-05
PINK GAUZE BUTTERFLY LAMPSHADE,6.3,7.610056433202132e-05
ASSORTED COLOUR SILK GLASSES CASE,6.3,7.610056433202132e-05
"LETTER ""R"" BLING KEY RING",6.27,7.573818069234502e-05
"POCKET MIRROR ""GLAMOROUS""",6.25,7.54965915992275e-05
BLING KEY RING STAND,6.25,7.54965915992275e-05
TURQUOISE CHRISTMAS TREE ,6.25,7.54965915992275e-05
"LETTER ""V"" BLING KEY RING",5.98,7.223513884214087e-05
FIRE POLISHED GLASS NECKL GOLD,5.95,7.187275520246458e-05
BLUE/NAT SHELL NECKLACE W PENDANT,5.95,7.187275520246458e-05
BLUE/GREEN SHELL NECKLACE W PENDANT,5.95,7.187275520246458e-05
BLACK FINE BEAD NECKLACE W TASSEL,5.95,7.187275520246458e-05
BLACK FLOWER CANDLE PLATE,5.949999999999999,7.187275520246456e-05
RASTA IN BATH W SPLIFF ASHTRAY,5.949999999999999,7.187275520246456e-05
GOLD M.O.P. ORBIT NECKLACE,5.9,7.126878246967076e-05
WHITE CHRISTMAS TREE 60CM,5.9,7.126878246967076e-05
ST GEORGE SET OF 10 PARTY LIGHTS,5.9,7.126878246967076e-05
HEN HOUSE WITH CHICK STANDING,5.88,7.102719337655324e-05
"PET MUG, GOLDFISH",5.59,6.752415152634907e-05
MUMMY MOUSE RED GINGHAM RIBBON,5.45,6.583302787452638e-05
SET OF 3 PINK FLYING DUCKS,5.45,6.583302787452638e-05
ROUND ARTICULATED PINK CLOCK W/SUCK,5.32,6.426269876926245e-05
IVORY SHELL HEART EARRINGS,5.1,6.160521874496964e-05
NEW ENGLAND MUG W GIFT BOX,5.1,6.160521874496964e-05
DROP EARRINGS W FLOWER & LEAF,5.1,6.160521874496964e-05
PINK FOXGLOVE ARTIIFCIAL FLOWER,5.1,6.160521874496964e-05
CLEAR STATIONERY BOX SET ,5.1,6.160521874496964e-05
ENVELOPE 50 ROMANTIC IMAGES,5.1,6.160521874496964e-05
POLYESTER FILLER PAD 60x40cm,5.1,6.160521874496964e-05
BLUE FELT HANGING HEART WITH FLOWER,5.1,6.160521874496964e-05
DIAMANTE HAIR GRIP PACK/2 BLACK DIA,4.950000000000001,5.97933005465882e-05
DIAMANTE HAIR GRIP PACK/2 LT ROSE,4.950000000000001,5.97933005465882e-05
BLOSSOM IMAGES SCRAP BOOK SET,4.95,5.979330054658819e-05
JADE CRYSTAL+GLASS BRACELET,4.95,5.979330054658819e-05
VINTAGE BEAD PINK JEWEL STAND,4.95,5.979330054658819e-05
"LETTER ""B"" BLING KEY RING",4.73,5.713582052229537e-05
BLUE NEW BAROQUE FLOCK CANDLESTICK,4.65,5.616946414982526e-05
"SILICON CUBE 25W, BLUE",4.62,5.5807080510148966e-05
METAL BASE FOR CANDLES,4.62,5.5807080510148966e-05
PINK ACRYLIC JEWEL SNOWFLAKE,4.56,5.508231323079639e-05
PINK FLUFFY CHRISTMAS DECORATION,4.56,5.508231323079639e-05
"GREETING CARD, TWO SISTERS.",4.56,5.508231323079639e-05
3 BLACK CATS W HEARTS BLANK CARD,4.56,5.508231323079639e-05
FLOWER PURPLE CLOCK WITH SUCKER,4.35,5.2545627753062334e-05
CUTE RABBIT CEATURE SCREEN ,4.29,5.1820860473709757e-05
POTTING SHED SOW 'N' GROW SET,4.25,5.13376822874747e-05
FRYING PAN RED POLKADOT ,4.25,5.13376822874747e-05
FLOWER PURPLE CLOCK W/SUCKER,4.25,5.13376822874747e-05
UBO-LIGHT TRIOBASE PURPLE,4.25,5.13376822874747e-05
CAKE STAND LACE WHITE,4.25,5.13376822874747e-05
LIGHT DECORATION BATTERY OPERATED,4.2,5.073370955468089e-05
GOLD COSMETIC BAG PINK STAR,4.2,5.073370955468089e-05
 I LOVE LONDON MINI RUCKSACK,4.15,5.012973682188706e-05
WINE BOTTLE DRESSING DARK BLUE,4.0600000000000005,4.9042585902858195e-05
ASSTD RASTA KEY-CHAINS,3.7800000000000002,4.5660338599212796e-05
BLUE CRUSOE CHECK LAMPSHADE,3.78,4.566033859921279e-05
"LETTER ""F"" BLING KEY RING",3.77,4.553954405265403e-05
FIRE POLISHED GLASS BRACELET BLACK,3.75,4.529795495953651e-05
BAROQUE BUTTERFLY EARRINGS CRYSTAL,3.75,4.529795495953651e-05
ROBOT MUG IN DISPLAY BOX,3.75,4.529795495953651e-05
GOLD PRINT PAPER BAG,3.6100000000000003,4.360683130771381e-05
FOLDING CAMPING SCISSOR W/KNIF & S,3.5999999999999996,4.3486036761155037e-05
PASTEL PINK PHOTO ALBUM ,3.5,4.22780912955674e-05
"LETTER ""Z"" BLING KEY RING",3.48,4.2036502202449875e-05
"LETTER ""U"" BLING KEY RING",3.48,4.2036502202449875e-05
"LETTER ""W"" BLING KEY RING",3.48,4.2036502202449875e-05
"LETTER ""O"" BLING KEY RING",3.48,4.2036502202449875e-05
"LETTER ""T"" BLING KEY RING",3.48,4.2036502202449875e-05
UBO-LIGHT TRIOBASE BLUE,3.4,4.107014582997976e-05
WHITE ANEMONE ARTIFICIAL FLOWER,3.38,4.082855673686223e-05
DIAMANTE HAIR GRIP PACK/2 MONTANA,3.3000000000000003,3.986220036439212e-05
PURPLE/BLUE CERAMIC CANDLE HOLDER,3.3,3.9862200364392116e-05
HEARTS WRAPPING TAPE ,3.25,3.92582276315983e-05
WINE BOTTLE DRESSING LT.BLUE,3.04,3.672154215386426e-05
MIDNIGHT BLUE CRYSTAL DROP EARRINGS,2.95,3.563439123483538e-05
SILVER AND BLACK ORBIT NECKLACE,2.95,3.563439123483538e-05
BLACK DROP EARRINGS W LONG BEADS,2.95,3.563439123483538e-05
WHITE STONE/CRYSTAL EARRINGS,2.95,3.563439123483538e-05
CHERRY BLOSSOM PURSE,2.95,3.563439123483538e-05
GREEN ENAMEL FLOWER HAIR TIE,2.9499999999999993,3.563439123483537e-05
WHITE ENAMEL FLOWER HAIR TIE,2.9499999999999993,3.563439123483537e-05
WHITE ROSEBUD  PEARL EARRINGS,2.55,3.080260937248482e-05
CRACKED GLAZE EARRINGS BROWN,2.55,3.080260937248482e-05
CRACKED GLAZE EARRINGS RED,2.55,3.080260937248482e-05
NECKLACE+BRACELET SET PINK DAISY,2.55,3.080260937248482e-05
INCENSE BAZAAR PEACH,2.52,3.0440225732808527e-05
LADLE LOVE HEART RED ,2.52,3.0440225732808527e-05
PURPLE/TURQ FLOWERS HANDBAG,2.5,3.0198636639691002e-05
HAPPY BIRTHDAY CARD STRIPEY TEDDY,2.4699999999999998,2.9836253000014707e-05
PINK CRYSTAL SKULL PHONE CHARM,2.4699999999999998,2.9836253000014707e-05
BIG POLKADOT MUG,2.34,2.8265923894750775e-05
GREEN POP ART MAO CUSHION COVER ,2.28,2.7541156615398194e-05
DOLPHIN WINDMILL,2.12,2.560844387045797e-05
SCALLOP SHELL SOAP DISH,2.1,2.5366854777340445e-05
AMBER BERTIE GLASS BEAD BAG CHARM,2.1,2.5366854777340445e-05
TEA TIME BREAKFAST BASKET,2.1,2.5366854777340445e-05
SET/6 IVORY BIRD T-LIGHT CANDLES,2.1,2.5366854777340445e-05
3 BIRDS CANVAS SCREEN,2.04,2.4642087497987858e-05
BLACK PHOTO ALBUM ,1.9500000000000002,2.3554936578958982e-05
PINK POLKADOT KIDS BAG,1.95,2.3554936578958982e-05
EASTER CRAFT IVY WREATH WITH CHICK,1.95,2.3554936578958982e-05
CROCHET DOG KEYRING,1.65,1.9931100182196058e-05
FLOWER SHOP DESIGN MUG,1.65,1.9931100182196058e-05
CROCHET LILAC/RED BEAR KEYRING,1.65,1.9931100182196058e-05
ORANGE FLOWER MUG ,1.56,1.8843949263167185e-05
CHAMPAGNE TRAY BLANK CARD,1.52,1.836077107693213e-05
DUSTY PINK CHRISTMAS TREE 30CM,1.25,1.5099318319845501e-05
PACK 4 FLOWER/BUTTERFLY PATCHES,1.25,1.5099318319845501e-05
FUNKY MONKEY MUG,1.25,1.5099318319845501e-05
RUBY GLASS CLUSTER EARRINGS,1.25,1.5099318319845501e-05
BLACKCHRISTMAS TREE 30CM,1.25,1.5099318319845501e-05
